Double_Up,Double_Up_1chng,Single_Up,Num_D,Num_N,Num_S
0.11155901753381013,0.06734224094239881,0.031348105756696214,1,1,1
0.11695351389194822,0.06720074004566962,0.028341878425131306,1,1,1
0.11918967827690757,0.06661203453461406,0.029644681791619124,1,1,1
0.128868494093748,0.06626495062079893,0.0267993676042355,1,1,1
0.12354506341570452,0.07152282788602615,0.03517957082688331,1,1,1
0.12287047128062643,0.0663475986830524,0.03273202274903583,1,1,1
0.12042124661861286,0.062000926242279215,0.0343988390260789,1,1,1
0.12781314802777397,0.06643684336537611,0.02826009484557204,1,1,1
0.12492906665158113,0.06348312287275767,0.03241584933453019,1,1,1
0.12387995116352306,0.07007891491008855,0.03549280975284799,1,1,1
0.1277367046277616,0.062179097429457784,0.03545684987565133,1,1,1
0.11998470706849969,0.06772941556175816,0.02942206965993679,1,1,1
0.1232395445542368,0.06438547967734157,0.025105981727858585,1,1,1
0.11580271947784052,0.06902988131197564,0.031023379579260178,1,1,1
0.12965327997589413,0.06703268517579292,0.0253775307303227,1,1,1
0.11963215184277819,0.06980041046031174,0.029639509204890904,1,1,1
0.11455730078773425,0.07288649599988228,0.030766343957606225,1,1,1
0.12144548192640087,0.06335045934120645,0.030803277732693757,1,1,1
0.11756643604865102,0.060808336648594925,0.028486375504928527,1,1,1
0.13140837311054898,0.07003658087418618,0.028021190621734048,1,1,1
0.1178615413377099,0.06552382197189999,0.03286331981282953,1,1,1
0.11199537416874722,0.07774880202160024,0.03194680207793163,1,1,1
0.11563486071373713,0.06965465025672812,0.030368731044235774,1,1,1
0.12910700278221937,0.07044799804173657,0.02715800054961945,1,1,1
0.1176494256638505,0.06805777762003082,0.03193841759385992,1,1,1
0.13473477758806918,0.06725313330848734,0.03561945257577561,1,1,1
0.12892241068066976,0.06199868513092015,0.030349979252746153,1,1,1
0.1208113932588408,0.06356947890433928,0.03152665534563891,1,1,1
0.11257764899209939,0.0652335066352765,0.03076814634685613,1,1,1
0.11629978542027633,0.06296012133833451,0.031609474702327604,1,1,1
0.12426024206732135,0.07528695594024198,0.03774555678211957,1,1,1
0.13207129733600542,0.06258567991646927,0.026395481747667565,1,1,1
0.1284778555582007,0.06892542165071658,0.032126160619919034,1,1,1
0.11503352164433905,0.06103354167095658,0.03152484793633992,1,1,1
0.11904782026177974,0.07301053188017181,0.02074121919692812,1,1,1
0.11623134528192669,0.0664609170720142,0.02246400451143481,1,1,1
0.11480578748149493,0.068042418982236,0.03347779954620016,1,1,1
0.12544197827990666,0.0724972585202426,0.0233352654578398,1,1,1
0.12731387833055036,0.06546504230331576,0.025314904918808806,1,1,1
0.12476783843425183,0.0629607131301394,0.0267136348083011,1,1,1
0.11319354688060412,0.06956328419297425,0.035417906036970065,1,1,1
0.12059079117031013,0.07590389343272752,0.02668266614355794,1,1,1
0.12210626715664828,0.06021162606017819,0.027742480753305494,1,1,1
0.12467268929828505,0.07107368693739657,0.028704334742369383,1,1,1
0.1153182819292088,0.06773889912413328,0.03015043652070741,1,1,1
0.11332317303395409,0.07005737816359052,0.031659801941964924,1,1,1
0.11609722442468558,0.06378439372938366,0.02990165671613724,1,1,1
0.12015087661165197,0.06657806613764453,0.02998332752755105,1,1,1
0.11435648812129526,0.06188334937835885,0.029114327790099044,1,1,1
0.12379831286896496,0.06665141743203819,0.03638797767614813,1,1,1
0.1247567253712132,0.06938499539473894,0.03131866007700864,1,1,1
0.11804522460645417,0.066151692701423,0.02934931065328443,1,1,1
0.12298582062021018,0.06661339323061857,0.026856014196629602,1,1,1
0.11750961397731624,0.0707492712885878,0.030357081336181188,1,1,1
0.12408476839294572,0.06300265564097579,0.024809152458688772,1,1,1
0.129810565858907,0.066248072330614,0.028835551066219746,1,1,1
0.12401924787657263,0.0752246422423721,0.03181418559672848,1,1,1
0.1284594408448726,0.07369262842172955,0.02490955827089523,1,1,1
0.12630885824251015,0.067520558968762,0.029172605392963468,1,1,1
0.11823500066820139,0.06127458781823881,0.026756004069714175,1,1,1
0.12853858620917855,0.06488925807109958,0.029468615313738733,1,1,1
0.11890710925663833,0.06145743430070106,0.03162777084562503,1,1,1
0.12363599073055423,0.06903511571423308,0.029163944615890496,1,1,1
0.12085349976790462,0.0620198677115813,0.02551866228970675,1,1,1
0.11725808644441543,0.06996014758491276,0.0291968370033897,1,1,1
0.12356113739009605,0.07525816658119772,0.03115815656579895,1,1,1
0.12594180464644045,0.06988531032300632,0.0272332771069302,1,1,1
0.12469492201310516,0.06004989962845436,0.028042561538306927,1,1,1
0.11958167372683122,0.057555800909235205,0.029103078901756264,1,1,1
