Double_Up,Double_Up_1chng,Single_Up,Num_D,Num_N,Num_S
0.1487945970409552,0.09019871847731159,0.04087746058369466,1,1,1
0.14232324104139266,0.09483826205382824,0.0387093286054765,1,1,1
0.14701794602044227,0.09761375580450399,0.04225290895707432,1,1,1
0.13773389055948823,0.07557910544102475,0.038624008371068,1,1,1
0.12565113287593033,0.10165783636026376,0.03742379470672869,1,1,1
0.13119229287606826,0.09330402590641367,0.04174062070147409,1,1,1
0.13441510502299026,0.0958093826071646,0.034736630148604314,1,1,1
0.13879832317358792,0.08501249378181897,0.034656660686265855,1,1,1
0.13293597904724805,0.10057150012707579,0.0411751697313769,1,1,1
0.13179288562641878,0.10448678361491037,0.040519905815920756,1,1,1
0.14307452582113617,0.09741032479320215,0.03871826274850189,1,1,1
0.13945010714687678,0.08895180393394203,0.04376572721236799,1,1,1
0.13722630336427105,0.09744944886121157,0.03763567574509159,1,1,1
0.14021315474872187,0.10210222962448029,0.03841773290325194,1,1,1
0.13281160890780064,0.09216790331402462,0.03534226369406894,1,1,1
0.14023337805254824,0.10403676324849646,0.03569780075831937,1,1,1
0.13428093875692187,0.094855772327454,0.044032078707831906,1,1,1
0.13508095138376297,0.09509079961199488,0.03881311181557874,1,1,1
0.1336802422764763,0.10199489016005996,0.03763196979008967,1,1,1
0.13682321496673644,0.09978099875887489,0.030255501089945524,1,1,1
0.12419792647893228,0.09096226004301924,0.04445890925410351,1,1,1
0.1390731405103787,0.07860847003737023,0.03746428106781526,1,1,1
0.13773493961935868,0.09519770945869041,0.031916136261183524,1,1,1
0.14234105927529858,0.09788018698357465,0.0399943559989511,1,1,1
0.13877556172970673,0.09916281811715202,0.03694279477089399,1,1,1
0.12593436169083333,0.09617979484231558,0.03138374379765815,1,1,1
0.1321745448159915,0.10034284861375477,0.0378392199882443,1,1,1
0.1304441948040129,0.09480248920189721,0.03685683227665412,1,1,1
0.14229243838104022,0.09372599938133921,0.0402056703808546,1,1,1
0.140145239731863,0.0992196305390286,0.03720595561352445,1,1,1
0.14607178260934273,0.08171517794843469,0.03504249156419688,1,1,1
0.13963425245386765,0.0922440514577976,0.04155758109438276,1,1,1
0.14079879474076756,0.10009576861154136,0.041994189714852276,1,1,1
0.1433354654221413,0.09402781904413221,0.034355448947487356,1,1,1
0.13581523504163276,0.09849628883457803,0.04332354803402336,1,1,1
0.1353752576405074,0.0951886284944436,0.03245853927188853,1,1,1
0.1413112546244192,0.0921511899954856,0.0361091288206292,1,1,1
0.13732143436585129,0.08860501028127213,0.03974076512982227,1,1,1
0.1307792354325209,0.10042628240378812,0.03790574777861157,1,1,1
0.15680831419567398,0.0913653720066476,0.04211059245046182,1,1,1
0.13095376113180196,0.09701129402995684,0.037202087130666375,1,1,1
0.1426317992943711,0.09949910652344876,0.03988404064679344,1,1,1
0.14174186090278112,0.08965370077480886,0.04434817499716451,1,1,1
0.1454763198001422,0.10281187676640166,0.03788791083938737,1,1,1
0.1289294831223923,0.09419525588402605,0.031415423252700414,1,1,1
0.1466811988772178,0.09332145302328797,0.04291354038588754,1,1,1
0.13644910965410006,0.10111691696266857,0.03903454294540478,1,1,1
0.14196601650775478,0.0989769976524277,0.03673872173878384,1,1,1
0.1389311765552964,0.09480181071254232,0.040913140426785635,1,1,1
0.1447133717989598,0.09612082226582179,0.039923873153100746,1,1,1
0.14260950619980903,0.08570367091872329,0.037010749521297404,1,1,1
0.1270376209488169,0.09332190823338152,0.035540745617691424,1,1,1
0.1317081808577331,0.09467475725918628,0.03953893724409877,1,1,1
0.12668059947333962,0.0891431739880793,0.030550610977750806,1,1,1
0.1438235779670352,0.09999267039508868,0.035695465572217824,1,1,1
0.14305845709363957,0.09062421798252157,0.03360064083189339,1,1,1
0.1347116445113333,0.09322893920306427,0.03997598529658816,1,1,1
0.13673793956354038,0.09587458990830613,0.03954684081636492,1,1,1
0.14751819521637802,0.10206188861856744,0.04043845916456694,1,1,1
0.132967355956088,0.09780764956620017,0.03649866993203604,1,1,1
0.11919124834994896,0.08947710657763555,0.03496198266911828,1,1,1
0.1306497175448657,0.10068719672915627,0.03026990394397955,1,1,1
0.12511448032201838,0.0886528722509067,0.040911712004627725,1,1,1
0.13442242708518976,0.09796809379653372,0.03921171605108315,1,1,1
0.1387398530930841,0.09269396744497041,0.03742413182200632,1,1,1
0.14073056846698667,0.09771322266986479,0.04074932369193478,1,1,1
0.12440461819497721,0.0993997863895898,0.043138014981562854,1,1,1
0.13426181313843433,0.09619239006875216,0.0361531959820182,1,1,1
0.1294108650702105,0.09455204981241785,0.03480907559625185,1,1,1
0.1317942846225393,0.10348940416230176,0.030635274858091418,1,1,1
0.12899426152858345,0.0984074729985508,0.029590589177480985,1,1,1
0.13324964759927596,0.09457810632470855,0.04052014582214571,1,1,1
0.13953350752209817,0.09293008313160464,0.042772483885162985,1,1,1
0.14657543931558742,0.09134854248131077,0.044683005307119245,1,1,1
0.12656368933119194,0.0834350725814994,0.03685889415514112,1,1,1
0.13906322280328343,0.09874674347094975,0.036105238808216304,1,1,1
0.1306028238415594,0.09794977930793253,0.038251942907556055,1,1,1
0.15370311735597358,0.09959389481758524,0.038453365510097065,1,1,1
0.1396187948097269,0.09417819829154173,0.03444596088690839,1,1,1
0.1477650560069131,0.09234198321405343,0.03305919096398824,1,1,1
0.12891844584502654,0.09250872422046572,0.03829479081686516,1,1,1
0.13293875402665867,0.0946533974523631,0.04116040739370611,1,1,1
0.13556784932132107,0.08934572994829493,0.040001313903252116,1,1,1
0.14192689585486915,0.10180772580607564,0.03900171627485374,1,1,1
0.13895561350295033,0.09969220837035445,0.034793040832310745,1,1,1
0.13777204545219876,0.09171363116161824,0.03944511658514922,1,1,1
0.1353169434204125,0.08919293988888402,0.036586505667763836,1,1,1
0.12748302120918484,0.09903588867141502,0.040633777976172424,1,1,1
0.13079909348496108,0.09924560925364442,0.032997069285532976,1,1,1
0.14094551127043914,0.09109661456729204,0.03437556452456048,1,1,1
0.14141566404239275,0.09312049542204415,0.037842537832740476,1,1,1
0.13626097782098828,0.10178945485497955,0.03663468196131435,1,1,1
0.12992669399581663,0.09953585696422877,0.0398549406001183,1,1,1
0.12727608915046187,0.09046062568101829,0.03840527256254256,1,1,1
0.1470249979705786,0.08878881341933968,0.03587801039149401,1,1,1
0.12328632022468008,0.08801669293866568,0.033862549112311104,1,1,1
0.14128461383891577,0.09249583700222766,0.03977039927319022,1,1,1
0.14605620336124858,0.08445671048110771,0.037272078970141384,1,1,1
0.14163936769923446,0.0836971109518836,0.035047004620426765,1,1,1
0.1275223533827522,0.09354278984468273,0.03224638564472764,1,1,1
0.12407502434046296,0.095761967707975,0.03124949736478744,1,1,1
0.14748351436108376,0.09571709620707133,0.0397518641732897,1,1,1
0.13836216360333542,0.09729154873595616,0.0376281338514684,1,1,1
0.14041057027497125,0.08708106704619649,0.036327147074078366,1,1,1
0.12937150208805567,0.09792036733640841,0.03462800503240983,1,1,1
0.14044520852379777,0.09642315617975622,0.042269518394377065,1,1,1
0.13146470143191896,0.10216612774494463,0.036121171941652666,1,1,1
0.13016279976192646,0.08821595363470153,0.03863213441612029,1,1,1
0.12786068945615753,0.09258429613386038,0.038232678827093386,1,1,1
0.13884890454730742,0.09194717576616354,0.04485116410602101,1,1,1
0.13781327105130398,0.09015093244407792,0.032334919340115516,1,1,1
0.14570626717773721,0.1004242676648113,0.034647247863858914,1,1,1
0.1352404915880047,0.09788878151414221,0.03563199907009532,1,1,1
0.12601837303519134,0.09895642902674298,0.041340902991767174,1,1,1
0.14064697575230836,0.10341292078679294,0.03835054165207813,1,1,1
0.12833774489113722,0.10413274490823192,0.043466518712375876,1,1,1
0.12872497444456724,0.09175879516917332,0.03919393190137224,1,1,1
0.1263465316266567,0.09794757217713805,0.04153739148840417,1,1,1
0.13681668552019688,0.090438023472747,0.03888838184247807,1,1,1
0.1435646674537316,0.08665206328914432,0.034017107947704815,1,1,1
0.13650343632008993,0.09015224459424971,0.04592735242155004,1,1,1
0.14105899400337485,0.09321548266743894,0.03970140188813232,1,1,1
0.1421653671897407,0.08469478039912168,0.03110217355163488,1,1,1
0.1397323433612554,0.09168221471513364,0.038950234643808326,1,1,1
0.13204508414465693,0.0964421887230537,0.03607021486745669,1,1,1
0.126390517126031,0.10308613927923807,0.035864322818983434,1,1,1
0.12909628451114868,0.09549241582277083,0.036612094428109296,1,1,1
0.1372722021032753,0.09354746319917773,0.03810293834527293,1,1,1
0.12986923383112436,0.08567341065854245,0.04058920311958687,1,1,1
0.14481537129088412,0.08797238131641841,0.034041018832560194,1,1,1
0.12333264478657209,0.08878516301148834,0.038309401490065766,1,1,1
0.12967091801887273,0.0976513534395187,0.031377507394285166,1,1,1
0.1386660749295026,0.10191065498127269,0.0370711884155843,1,1,1
0.13448482012424726,0.08629486737886877,0.03637887032877815,1,1,1
0.1362637890369663,0.08526063243839396,0.03737286658008561,1,1,1
0.14310161458035778,0.09184488203182681,0.03819747304899275,1,1,1
0.12796720037369996,0.09850525075234684,0.03992727067040623,1,1,1
0.1450252660572076,0.1030359480758608,0.043120947203902145,1,1,1
0.12945162823274814,0.09264550547724915,0.04009637493879886,1,1,1
0.12871994440520734,0.09755485686344467,0.043185009744141585,1,1,1
0.11642049542430573,0.09718203193984917,0.03375189373131947,1,1,1
0.14251368580037768,0.09852725033906015,0.03526409209118485,1,1,1
0.14112822500576355,0.08730780916426448,0.035891777365838845,1,1,1
0.12226544452152358,0.08616721717410758,0.03440737450422012,1,1,1
0.13603033173120158,0.10049843220418235,0.03668162048325989,1,1,1
0.1441252295677724,0.08739664213077852,0.03142436077081674,1,1,1
0.1409022298539755,0.08788894526875127,0.03535213993606778,1,1,1
0.13821840265020274,0.09358159103343291,0.038572154492842126,1,1,1
0.13564445610765452,0.09485292410383034,0.046608148258073544,1,1,1
0.13645757345136297,0.0969602494733157,0.03659998441878613,1,1,1
0.13276234067657078,0.10166813543774653,0.029359946735168115,1,1,1
0.14470613536576166,0.09771768546584747,0.03887744336577935,1,1,1
0.14062545885833655,0.08796636507472465,0.03822000602738576,1,1,1
0.13974955052359164,0.0904847486564708,0.039739189624046635,1,1,1
0.14383408353249572,0.09286658882252545,0.03873952751263698,1,1,1
0.13577696065088674,0.09411848054250249,0.037564883067337115,1,1,1
0.14650825668876621,0.09704919485817148,0.036822987834572954,1,1,1
0.12313248636471458,0.10052583238539126,0.03705910383000701,1,1,1
0.13012576224493438,0.09276124097186574,0.03932606352399949,1,1,1
0.13834272494158265,0.09176352139707797,0.03596961939426972,1,1,1
0.12743652990100257,0.10099042434397942,0.04394623346744003,1,1,1
0.13548144577890436,0.0868738802343261,0.04067074445931375,1,1,1
0.14065872118230494,0.09297179229564878,0.03341823779530968,1,1,1
0.13660132863367538,0.09484641155925895,0.0420404196867169,1,1,1
0.13592429215555674,0.10316922691665786,0.03894841451323404,1,1,1
0.1296372976777052,0.08274607449995244,0.03706402667278921,1,1,1
0.14560717638424542,0.09594082719228295,0.03729925589383032,1,1,1
0.15224799855552557,0.10481602609125187,0.039450865687735245,1,1,1
0.1470367734435796,0.09778652835077895,0.03340843724567844,1,1,1
0.13300742112361452,0.09950221038662213,0.036168113914156946,1,1,1
0.12462971758041158,0.09764683169110269,0.030660442847459123,1,1,1
0.13401666823699043,0.09848778352876511,0.04049893266550514,1,1,1
0.13483974880091074,0.08935515388526,0.03877330805268568,1,1,1
0.13240814848196478,0.1053524557077418,0.0349838462753366,1,1,1
0.14363147570271695,0.08965456952513712,0.03363653921747371,1,1,1
0.13884555390435846,0.09462984076058048,0.041179444973209446,1,1,1
0.13144168962167474,0.09800401236223955,0.04494390947753224,1,1,1
0.14318047657857674,0.08773216588224833,0.039041359973889495,1,1,1
0.13535724299538393,0.09165977679747106,0.04117687120353933,1,1,1
0.1412815410307942,0.08926589354473055,0.03542674957318508,1,1,1
0.13061406897572436,0.10717705538642613,0.041796976811447305,1,1,1
0.14264759471176885,0.09771391565589926,0.0399955669984352,1,1,1
0.14671932700267276,0.09760601297912745,0.03531041188605561,1,1,1
0.1305673475127812,0.09701064124730507,0.03960286771675272,1,1,1
0.14231670509199493,0.0912145016911857,0.034111197045269145,1,1,1
0.14638325079349945,0.0986178642408137,0.04019221667649499,1,1,1
0.13983383881765574,0.09129791370278018,0.04144721540543004,1,1,1
0.12929110669785204,0.09574081735274519,0.03621481546573422,1,1,1
0.14017130960249807,0.09751992133786469,0.033151898181582914,1,1,1
0.1359621486655918,0.10177360475117606,0.03685614172086053,1,1,1
0.14080061734727228,0.09230655762448978,0.03286320808738521,1,1,1
0.13481121776194427,0.09237966501313624,0.03322303503999562,1,1,1
0.14123257349152923,0.09697365164376345,0.03938293529608389,1,1,1
0.14774634594949626,0.09914578262826261,0.034028989863267925,1,1,1
0.13002534787836711,0.08695059350064474,0.036676208893049976,1,1,1
0.13880702370495196,0.09217160782560627,0.038166078023571644,1,1,1
0.13126298936245295,0.10172681827225181,0.040624462766741753,1,1,1
0.13294136420921718,0.09584295140722006,0.04288254331298883,1,1,1
0.13958834347968305,0.09529254576644196,0.03914620464961633,1,1,1
0.13060639327249332,0.09481093156187455,0.03656942466979022,1,1,1
0.13657456621688596,0.10355904046978516,0.03506332365195907,1,1,1
0.1360225039003706,0.09568862927417397,0.039045403430802525,1,1,1
0.13611409745826275,0.09251317372308968,0.04203380200892144,1,1,1
0.13548338862626635,0.10191494867608583,0.04190281404966103,1,1,1
0.13743594169771256,0.09758649015447825,0.03513745501713243,1,1,1
0.12814822928626457,0.09980156425417851,0.03346364991449441,1,1,1
0.13864269811812302,0.09223156128094827,0.030773352210011946,1,1,1
0.13010143179930758,0.08438251289204918,0.036119583790741594,1,1,1
0.12866585482215376,0.08913206083467232,0.03531956500113779,1,1,1
0.13197748643797,0.08694172046835828,0.0355808404816679,1,1,1
0.14310604037955355,0.08629533229121368,0.03927473220976835,1,1,1
0.13940492907066498,0.09894191575245512,0.038561357339155874,1,1,1
0.1474076581632164,0.09835796851719025,0.03909936116449992,1,1,1
0.13456854635357562,0.08845902911318507,0.03421265680611152,1,1,1
0.13569110972939563,0.0941600031287781,0.043093794783848074,1,1,1
0.14515167238453547,0.10132154515416869,0.03545237894167311,1,1,1
0.11955436865351692,0.0990761744480044,0.028512850600105617,1,1,1
0.13305845473053135,0.09558528344197846,0.034531968958866295,1,1,1
0.13742094469956262,0.09102192265967367,0.03340039108120291,1,1,1
0.1336712408578148,0.09252867297119546,0.036721724549933006,1,1,1
0.15139858387693225,0.09940768227125571,0.03709094452895083,1,1,1
0.12761055209677602,0.0899470641205247,0.039465837614246935,1,1,1
0.13534181419261196,0.09405729065414883,0.035243586191036694,1,1,1
0.12447164246737201,0.08882923427985648,0.034200715657102726,1,1,1
0.1412986557229704,0.08959508156506044,0.03507428808261826,1,1,1
0.14401192776316368,0.0874050871694657,0.03614270609190341,1,1,1
0.1415419706322998,0.09099066183711492,0.03379180581392572,1,1,1
0.1405863064650732,0.09239775269154665,0.033374320500872016,1,1,1
0.13693129362663722,0.08742393647515709,0.037973351158451456,1,1,1
0.13703491549606717,0.08757113661745013,0.03463564022365662,1,1,1
0.14118503624403705,0.09683543095265629,0.04184868772713973,1,1,1
0.12719653252325705,0.09277390626373873,0.03630844167206828,1,1,1
0.14189976643048868,0.10478832803837416,0.03566455111054355,1,1,1
0.1337720561868641,0.1029373463293952,0.03957307717166673,1,1,1
0.14094969039708805,0.08668158300399725,0.04117959883631231,1,1,1
0.13293630245639088,0.0893434685821799,0.04481746811784865,1,1,1
0.15089393788889446,0.09678103554047926,0.04674332154294059,1,1,1
0.14234518450850747,0.09614311699214652,0.034476362956041715,1,1,1
0.14298983322033412,0.09509036336042807,0.03678735225002443,1,1,1
0.13157123713715463,0.09773242630417757,0.03774774148932913,1,1,1
0.128677878250654,0.09550886596061434,0.03796954903664285,1,1,1
0.1441829373678346,0.09366381689340524,0.03403373205049996,1,1,1
0.14045330139423187,0.09988389443102294,0.03570347804764644,1,1,1
0.12594730809613652,0.09037679313651882,0.035262389253807536,1,1,1
0.12895277339691508,0.08888964605498788,0.03622397476196622,1,1,1
0.14142254314165031,0.086648580343615,0.03585110683258105,1,1,1
0.14216080735646622,0.10093266044565666,0.036725841235769295,1,1,1
0.13062391308689034,0.0882783920219423,0.03811820463565954,1,1,1
0.14281038687728706,0.09908952596555634,0.03778133088918779,1,1,1
0.13496917779146544,0.08836184845131805,0.04070176457635898,1,1,1
0.13766620942384314,0.08315387898761027,0.042393224421635754,1,1,1
0.13976332148600762,0.09226278552547312,0.03563611757333959,1,1,1
0.12321278044455396,0.0937657043482844,0.03665416059439597,1,1,1
0.12971282331292486,0.09442296629711122,0.03396829512875671,1,1,1
0.1441908859799773,0.09060966204676682,0.04187236324102309,1,1,1
0.1347254071338519,0.08821103780503299,0.034817705416476954,1,1,1
0.1450068334545878,0.09925841838960693,0.039281714708866315,1,1,1
0.14325025360839513,0.09973884963496898,0.03524029177561732,1,1,1
0.14646659400855075,0.09739486011140253,0.03604528003727966,1,1,1
0.14812271823818124,0.09934433083204444,0.034620205502127174,1,1,1
0.14944787152715888,0.10189499947734297,0.03980914931382252,1,1,1
0.13248474359252105,0.08670730213103592,0.03480368581984514,1,1,1
0.14042779205916764,0.0930444693723046,0.04222464656385969,1,1,1
0.12749684822569265,0.09280039942859174,0.03835424936641224,1,1,1
0.13018291871469057,0.08769338597504762,0.03631589939896216,1,1,1
0.13090889000007636,0.09782971418558574,0.03471313402350303,1,1,1
0.14088740890387003,0.09681960095016012,0.034863955727853,1,1,1
0.149647971799242,0.09710006034919821,0.03814367913197979,1,1,1
0.12787074204937143,0.0816810656300349,0.03868344473767029,1,1,1
0.13319261835265173,0.1031319166588958,0.0350898648669063,1,1,1
0.13000600796515063,0.08969031714478991,0.03185987387217891,1,1,1
0.13747000013876376,0.09191151777440731,0.03838992047490048,1,1,1
0.13841641996228293,0.08799867708549243,0.03758308925774484,1,1,1
0.13004567177956922,0.10023345586181304,0.042682789695541304,1,1,1
0.1388038491833185,0.09764501177690561,0.03245036554078022,1,1,1
0.1514036018239016,0.09720916743638872,0.03716282434853493,1,1,1
0.1412396145660687,0.09620733000341869,0.04345174115367349,1,1,1
0.13871793782598352,0.10345580094352155,0.03576682111366981,1,1,1
0.12269364450339011,0.0907597118461872,0.038830380558055794,1,1,1
0.15559166712659106,0.09262653087285111,0.039734023155180764,1,1,1
0.13276710705743958,0.10222686019185362,0.03137897047655539,1,1,1
0.1303093827302157,0.09555070697298357,0.03417315848986929,1,1,1
0.13926334921933645,0.08949907382090096,0.03921763778840901,1,1,1
0.14119437575934238,0.09812887006851934,0.036792984316061,1,1,1
0.1423866481625886,0.09305631628372171,0.03617062250828641,1,1,1
0.12116583080023186,0.0867698783430551,0.038339371317615376,1,1,1
0.14747693705307424,0.10576576752233036,0.04189613928800815,1,1,1
0.13056394158207757,0.10018503254619635,0.03767505445661058,1,1,1
0.13984904638340326,0.09427357883601623,0.03858784285333729,1,1,1
0.13075300785621471,0.09060599351141152,0.04032022550810175,1,1,1
0.13999163627034816,0.08689394044531809,0.039811486504325595,1,1,1
0.13655168748970792,0.09004264934229383,0.03603315791725364,1,1,1
0.13719352276797886,0.09372070711593627,0.034903187285696295,1,1,1
0.1340976811039491,0.09128678325641916,0.03532712880046518,1,1,1
0.13265968272165823,0.08202021799315415,0.0409567059978322,1,1,1
0.13109335472764744,0.08956178488738366,0.046975642528317485,1,1,1
0.13221002278866562,0.10003657255167434,0.043223573521929196,1,1,1
0.1305901531171274,0.09743713063830028,0.03722663997550106,1,1,1
0.15538991375627775,0.09446434962608688,0.04207276616691491,1,1,1
0.12873725595978047,0.09445289433757974,0.03542821608429452,1,1,1
0.1374494614824469,0.1046507509617549,0.03600160573374986,1,1,1
0.13476654499248814,0.1085158575718887,0.03658380246246328,1,1,1
0.13222010994784017,0.0898503967140982,0.038490378458286754,1,1,1
0.13834106752458197,0.08786096151441625,0.03813441896095066,1,1,1
0.13675701371734383,0.09272666192903356,0.03674547562911955,1,1,1
0.1371659910025974,0.09392219394674362,0.04243453337006778,1,1,1
0.131131911007678,0.09627804283810967,0.039234171817094265,1,1,1
0.14805213756974522,0.0940972933719402,0.04035565180009071,1,1,1
0.14597245972289086,0.09112813309252425,0.03446849462033573,1,1,1
0.13305714296248414,0.10700941573038995,0.03942099132002338,1,1,1
0.1442202906015947,0.09348639287007039,0.04231372570981509,1,1,1
0.13179500659496277,0.08349701715803759,0.032561784342163634,1,1,1
0.14015735177846514,0.08706175114921241,0.0392644857638884,1,1,1
0.12729180796074402,0.09498878017574539,0.04569180019597405,1,1,1
0.1406551796455049,0.10250683941692107,0.03650831808402706,1,1,1
0.12654186712368848,0.08536334479873009,0.042628335752916455,1,1,1
0.13842428781251367,0.09955119551394416,0.03292530292607744,1,1,1
0.13377729184610945,0.0976443225798641,0.03773617836774333,1,1,1
0.14536891942005792,0.10069134943499385,0.039073352340106164,1,1,1
0.14016460849848816,0.09452122093962165,0.03883701362280393,1,1,1
0.1301726750154762,0.08943315634476358,0.039886074321046835,1,1,1
0.13018281031540535,0.09588224842491734,0.03998145774760407,1,1,1
0.13826118965617787,0.08892249519875425,0.03717530506842944,1,1,1
0.13049409172942117,0.09439326843647014,0.0315750323147618,1,1,1
0.13582350921078484,0.09415569878086744,0.03732914212303285,1,1,1
0.1343904960856869,0.08897637101928257,0.039834374866574374,1,1,1
0.1378529967080257,0.09168131451830841,0.03196613810990534,1,1,1
0.13923555013562672,0.10053048372683948,0.03439058311422685,1,1,1
0.13714624047319812,0.09283601652155862,0.0367011597891053,1,1,1
0.14046702388408977,0.1031872299302339,0.0391854456464347,1,1,1
0.13905027824020694,0.10674776131151315,0.03482792811071264,1,1,1
0.1317110669142797,0.08504251671419513,0.035601885791784325,1,1,1
0.13621968044519345,0.0999480896142401,0.034147704138030185,1,1,1
0.14143124234153906,0.09590862466348048,0.04220485232458278,1,1,1
0.12274694996045402,0.1057656048448975,0.035086691058617586,1,1,1
0.13248244547941626,0.10284322797666481,0.03989114080884878,1,1,1
0.13146821415188975,0.09661432614724638,0.04037979703620144,1,1,1
0.12206778326069787,0.09860269987027691,0.03732651288475894,1,1,1
0.14530502324620032,0.09835751452219123,0.03525867643938611,1,1,1
0.13621793597407622,0.0947556419505716,0.03873962777845801,1,1,1
0.13994085446153345,0.09433495670364078,0.03719968951515583,1,1,1
0.13347764450776525,0.09215477152640233,0.03870339039969162,1,1,1
0.13385866738748745,0.09146344914707347,0.0337034500342574,1,1,1
0.1253904562016389,0.10000938762427604,0.039191879527192,1,1,1
0.13613956920287099,0.09680778826466657,0.03557768752911129,1,1,1
0.1368525138438606,0.09646223274150365,0.03197847245937003,1,1,1
0.1280362209894141,0.08994287743947502,0.037406295516168614,1,1,1
0.1356062511740821,0.08695013847780324,0.028519588625811592,1,1,1
0.12390091887905816,0.09971030919811186,0.042998471314265554,1,1,1
0.1351835765330952,0.1056843572679695,0.040215444890858175,1,1,1
0.13419056319936606,0.09275264795347465,0.03507461818710079,1,1,1
0.14152946939081368,0.08777584258724173,0.033229502289489385,1,1,1
0.14916879004533434,0.09988047580073092,0.04554503962204874,1,1,1
0.13659894929775948,0.09749323898833778,0.04182813735554944,1,1,1
0.13369656932225704,0.08703064136807595,0.03707190714556087,1,1,1
0.13490033393637163,0.0965988589048441,0.03666560540643614,1,1,1
0.12792347499413684,0.10140444555696984,0.040049106916488934,1,1,1
0.1239532097627013,0.10192881152994461,0.03390384635649113,1,1,1
0.13198590065043764,0.10234281004891485,0.03537846373830843,1,1,1
0.12706994354091464,0.09380271507998117,0.03750695477118961,1,1,1
0.13883214138095634,0.09522969957036662,0.03630942225126996,1,1,1
0.14225364294830126,0.09071772212731385,0.04318115285663408,1,1,1
0.13233203298794657,0.09146971673358784,0.032813675303082594,1,1,1
0.1334264681273584,0.09033862267551868,0.031101413185270366,1,1,1
0.1388400213225602,0.08770382514975816,0.04032037364888094,1,1,1
0.13688622092883396,0.09014927497106157,0.03526557467705567,1,1,1
0.1415931983659176,0.08409409767475856,0.04011501425571044,1,1,1
0.13160845885361883,0.08637056075379103,0.0405180273168231,1,1,1
0.13840280240606168,0.09549295855147522,0.039107079696822984,1,1,1
0.14467571117224004,0.09691475667925573,0.03988319236613001,1,1,1
